 (NOBRIDGE) LOG  0.13121099770069122,0.9888100028038025,0.02836500108242035,0,0,0,3367372.117109826
 (NOBRIDGE) LOG  0.1370059996843338,0.9858819842338562,0.030316999182105064,82.11584001345157,-76.64383395989586,50.52298100757061,3367372.21927987
 (NOBRIDGE) LOG  0.1370059996843338,0.9853940010070801,0.032756999135017395,82.12545691980296,-77.07038610375233,50.9111918845212,3367372.32144021
 (NOBRIDGE) LOG  0.13413900136947632,0.9931409955024719,0.03903999924659729,82.1163591078285,-77.12411237176364,51.019423062109226,3367372.423598291
 (NOBRIDGE) LOG  0.14090999960899353,0.9887490272521973,0.03757600113749504,82.09969344625367,-77.12985656085563,51.022066345318024,3367372.525746546
 (NOBRIDGE) LOG  0.1399340033531189,0.9887490272521973,0.04879999905824661,82.07895016174434,-76.93773699988151,50.78362102629829,3367372.621105615
 (NOBRIDGE) LOG  0.13511499762535095,0.9887490272521973,0.03757600113749504,82.02324313887371,-76.15546860405078,50.05602487967893,3367372.720995691
 (NOBRIDGE) LOG  0.12681899964809418,0.9892979860305786,0.016164999455213547,81.88521184593692,-74.78619326038165,48.68514444155484,3367372.829965112
 (NOBRIDGE) LOG  0.1122400090098381,0.9756949543952942,0.016774998977780342,81.37513331872037,-70.3760562265203,44.27524646431444,3367372.932122827
 (NOBRIDGE) LOG  0.10229700058698654,0.9936290383338928,0.07069899886846542,78.9610439377144,-57.24046864118356,30.498604644236988,3367373.034270227
 (NOBRIDGE) LOG  0.1487790048122406,0.831186056137085,0.24021799862384796,74.3843937220773,-43.65012364581278,14.466986114963573,3367373.136439844
 (NOBRIDGE) LOG  0.2092909812927246,0.9690459370613098,0.1655540019273758,65.98969508115977,-32.28770781052471,0.6010774576937494,3367373.238600183
 (NOBRIDGE) LOG  0.633484959602356,0.7864120006561279,0.5079469680786133,58.56657035910904,-35.26595032640624,0.04829524709484863,3367373.340759607
 (NOBRIDGE) LOG  0.26254400610923767,0.6125620007514954,0.5130710005760193,50.87912414636799,-31.03015728620406,-1.9902025050297063,3367373.447460351
 (NOBRIDGE) LOG  0.43224599957466125,0.5748029947280884,0.5504639744758606,46.03153057164026,-32.585855813079526,-1.752375958460097,3367373.549617822
 (NOBRIDGE) LOG  0.45499899983406067,0.5288699865341187,0.6479420065879822,38.591463565353315,-31.40457459612582,-1.3780862876984528,3367373.651777429
 (NOBRIDGE) LOG  0.4207780361175537,0.3996720016002655,0.7818979620933533,31.632105272851867,-30.117340069672288,-1.865359026719744,3367373.753936425
 (NOBRIDGE) LOG  0.4929409921169281,0.47933802008628845,0.8583919405937195,25.489111680517855,-29.990803985108634,-2.639111884202761,3367373.856088281
 (NOBRIDGE) LOG  0.42809799313545227,0.28718802332878113,0.8164849877357483,20.787938578574977,-28.742870367139357,-4.026466525161509,3367373.958258814
 (NOBRIDGE) LOG  0.5332009792327881,0.3701480031013489,0.9303110241889954,16.446871832695386,-27.648656986630392,-6.044821575846127,3367374.060413965
 (NOBRIDGE) LOG  0.45615801215171814,0.1702509969472885,0.8368589878082275,14.888323409388734,-26.522270000036077,-7.346430235407947,3367374.164843347
 (NOBRIDGE) LOG  0.4727500379085541,0.29487401247024536,0.8621130585670471,13.883447195676242,-27.05889747255647,-7.451716747690048,3367374.262467065
 (NOBRIDGE) LOG  0.46915099024772644,0.14438700675964355,0.8608319759368896,13.092125384100658,-27.2757047522856,-6.832087962602015,3367374.369161645
 (NOBRIDGE) LOG  0.45280301570892334,0.1756190061569214,0.8572940230369568,12.696663407572444,-26.975038117474345,-6.785614928602425,3367374.471302454
 (NOBRIDGE) LOG  0.4474349915981293,0.2617509961128235,0.873947024345398,12.815673477444392,-26.491817601621577,-7.246252704625016,3367374.573464014
 (NOBRIDGE) LOG  0.41541001200675964,0.2345450073480606,0.8760820031166077,12.935527075678838,-26.08680104421816,-7.081850051302809,3367374.664289392
